datetime,NO2,SO2,CO,PM25,Ox,NO,H2S,BC,O3,PM10,NO2_palmes,UFP,NOx
2024-03-06 02:00:00+01:00,29.124197530864198,0.5516666666666667,377.8833333333334,19.183258620689653,22.804522727272726,3.921625,0.25,1.3399354838709676,17.85090909090909,23.094506493506493,,10577.5,35.046925925925926
2024-03-06 03:00:00+01:00,27.804135802469133,0.6675,391.98333333333335,21.44906896551724,21.401227272727272,3.7924999999999995,0.65,1.4069677419354838,16.798181818181817,24.609701298701296,,10799.0,33.68412345679012
2024-03-06 04:00:00+01:00,27.71440740740741,0.5933333333333334,406.8833333333334,24.092672413793103,20.19115909090909,5.03725,0.55,1.3948709677419355,14.452727272727271,25.551000000000002,,10947.0,35.556135802469136
2024-03-06 05:00:00+01:00,28.46530864197531,0.8341666666666666,432.40000000000003,25.138706896551724,19.526613636363635,8.874500000000001,0.7,1.6034193548387097,12.498636363636363,27.471597402597403,,9677.5,42.30196296296296
2024-03-06 06:00:00+01:00,31.956444444444447,0.6924999999999999,469.8833333333334,26.194344827586207,19.682954545454546,19.600875,0.7,1.9175483870967742,9.975,29.259714285714285,,19312.0,62.120567901234566
2024-03-06 07:00:00+01:00,34.184641975308644,0.7525,509.05,25.500206896551724,20.21434090909091,29.172250000000002,1.25,2.1498709677419354,9.194545454545455,27.590064935064934,,21346.0,79.18733333333333
2024-03-06 08:00:00+01:00,34.286,1.0733333333333335,538.7333333333333,26.279526315789475,21.782181818181815,34.054375,1.15,2.2405483870967746,12.110681818181819,27.617038961038965,,23330.0,86.26927160493827
2024-03-06 09:00:00+01:00,32.220175,1.5208333333333333,509.06666666666666,26.302293103448275,23.967022727272727,29.954556962025315,1.0,2.013258064516129,18.667045454545455,26.6445,,17738.5,77.70332499999999
2024-03-06 10:00:00+01:00,26.993450000000003,1.4733333333333334,450.5833333333333,25.0116724137931,26.606863636363638,20.08,0.8,1.6136774193548387,28.311818181818182,24.484213333333333,,16169.0,57.61725
2024-03-06 11:00:00+01:00,21.499000000000002,1.4849999999999999,389.73333333333335,21.119736842105265,29.567295454545455,11.68875,,1.147032258064516,39.49045454545455,23.476355263157895,,16103.0,39.50827160493827
2024-03-06 12:00:00+01:00,18.42474074074074,2.1541666666666663,396.7833333333333,19.045448275862068,32.45747727272727,8.297125,1.55,0.9182903225806451,49.158863636363634,17.894851351351353,,11418.0,31.482604938271603
2024-03-06 13:00:00+01:00,18.315444444444445,1.825,393.81666666666666,18.223526315789474,34.60497727272727,7.669375,3.15,0.8979354838709678,52.96568181818182,22.61728947368421,,11163.0,30.185296296296297
2024-03-06 14:00:00+01:00,18.006875,1.035,374.45,17.391543859649122,35.90353488372093,7.2283544303797465,3.1,0.8816774193548388,55.85790697674418,21.5095,,7682.5,29.15575
2024-03-06 15:00:00+01:00,18.086275,2.075833333333333,381.2,16.729810344827584,36.552302325581394,6.242784810126582,1.75,0.7795806451612903,55.84186046511628,22.43057894736842,,6909.0,27.7968375
2024-03-06 16:00:00+01:00,19.2466875,0.9208333333333334,358.6166666666666,16.060310344827588,36.54979069767442,4.70873417721519,1.15,0.7191612903225807,53.6846511627907,21.780506493506493,,7057.0,26.413324999999997
2024-03-06 17:00:00+01:00,22.2030125,0.7141666666666667,360.31666666666666,17.669842105263157,35.01876744186047,4.510886075949367,1.1,0.8465483870967742,47.583255813953485,27.340610389610386,,8559.5,29.12645
2024-03-06 18:00:00+01:00,26.874765432098762,0.38916666666666666,359.90000000000003,19.37605172413793,32.436113636363636,4.689125,1.2,1.0348709677419357,37.98113636363637,30.394012987012985,,7655.0,34.37241975308642
2024-03-06 19:00:00+01:00,32.52020987654321,0.44749999999999995,371.9166666666667,22.17871929824561,30.35384090909091,6.806749999999999,1.65,1.3008709677419354,28.992727272727276,31.272233766233764,,11854.5,43.066407407407404
2024-03-06 20:00:00+01:00,33.247851851851856,0.7108333333333334,353.55,23.510172413793104,28.88477272727273,8.163,1.8,1.4062903225806451,24.148636363636363,31.268415584415585,,17362.0,45.84223456790124
2024-03-06 21:00:00+01:00,29.655185185185186,0.6116666666666667,387.76666666666665,24.361258620689654,27.735136363636364,5.82875,1.25,1.457064516129032,26.382499999999997,30.59516883116883,,13338.0,38.769580246913584
