datetime,PM25,UFP,NOx,BC,O3,CO,Ox,NO2,NO,NO2_palmes,SO2,H2S,PM10,NH3
2024-06-19 23:00:00,2.9618703703703706,12564.5,13.009756097560976,0.28272413793103446,55.35227272727273,245.76666666666665,33.139227272727275,11.270963414634146,1.042962962962963,,0.6392307692307693,0.35,9.173307692307693,14.691625
2024-06-20 00:00:00,2.8803684210526317,11451.5,12.986634146341464,0.27710344827586203,49.05409090909091,229.45000000000002,30.215522727272727,11.511000000000001,0.9197530864197531,,0.47538461538461535,0.4,8.708782051282052,10.411875
2024-06-20 01:00:00,3.7232931034482757,11355.5,12.7376625,0.25717241379310346,45.4975,223.21666666666667,28.167261904761908,11.5429625,0.7922784810126583,,0.4892307692307692,0.55,8.439538461538461,9.068888888888887
2024-06-20 02:00:00,3.742948275862069,9547.0,11.600975609756098,0.24320689655172414,41.83522727272727,208.96666666666667,25.694886363636364,10.472231707317073,0.7522222222222222,,0.3523076923076923,0.4,8.449564102564104,8.932333333333332
2024-06-20 03:00:00,3.7176724137931036,7893.5,11.438817073170732,0.21182758620689654,37.8246511627907,210.70000000000002,24.260441860465118,10.496841463414635,0.6333333333333333,,0.3915384615384615,0.25,8.73598717948718,14.79375
2024-06-20 04:00:00,4.062172413793103,8305.0,11.581524390243903,0.21437931034482757,35.88818181818181,201.5666666666667,22.790477272727273,10.296841463414633,0.8528395061728394,,0.24846153846153843,0.8,7.95679746835443,11.967125
2024-06-20 05:00:00,3.962551724137931,8314.0,14.343939024390243,0.23920689655172414,34.828863636363636,230.58333333333334,22.808681818181817,11.680963414634148,1.6280246913580247,,0.19846153846153847,1.25,8.374898734177215,12.349333333333334
2024-06-20 06:00:00,5.249793103448276,12637.0,22.81089024390244,0.3440344827586207,36.151818181818186,254.1833333333333,24.566681818181817,15.052414634146341,4.95074074074074,,0.23923076923076922,0.4,9.162291139240507,13.793666666666667
2024-06-20 07:00:00,5.203672413793103,15845.5,24.085109756097562,0.3922758620689655,38.89545454545455,240.23333333333335,26.810886363636367,16.539658536585364,4.859135802469136,,0.3515384615384616,0.2,10.19732911392405,8.627
2024-06-20 08:00:00,5.885810344827586,14996.0,24.006573170731706,0.4568620689655173,40.80659090909091,255.35,27.80275,15.853536585365854,5.321604938271605,,0.46923076923076923,0.4,10.51926582278481,10.610444444444445
2024-06-20 09:00:00,6.146051724137931,14924.5,23.07167901234568,0.43148275862068963,44.60363636363636,238.01666666666665,29.31836363636364,14.886567901234567,5.34525,,0.6907692307692308,0.4,11.200701298701299,9.679
2024-06-20 10:00:00,6.541655172413793,12408.0,20.458814814814815,0.43028571428571427,48.54454545454546,217.16666666666666,30.498704545454544,13.363765432098765,4.725875,,0.7723076923076923,0.25,10.975037974683545,10.761666666666667
2024-06-20 11:00:00,6.948368421052632,12461.0,18.625234567901234,0.39313793103448275,55.10454545454545,219.0,32.977340909090906,11.931283950617283,4.3955,,0.8015384615384615,0.30000000000000004,12.154116883116883,9.833444444444446
2024-06-20 12:00:00,6.517086206896551,11601.5,17.210765432098768,0.39575862068965517,62.04697674418605,222.29999999999998,36.19288372093023,11.216185185185184,3.94675,,0.6723076923076923,0.44999999999999996,13.071141025641026,9.430888888888889
2024-06-20 13:00:00,6.884344827586206,9606.5,16.28605,0.36773333333333336,69.40511627906977,235.36666666666667,39.14397619047619,10.5436625,3.715822784810127,,0.7061538461538461,0.35,13.965481012658227,11.842555555555556
2024-06-20 14:00:00,7.239101694915255,13024.5,15.38085,0.4159333333333333,75.16232558139535,232.86666666666665,41.81926190476191,10.5054625,3.09746835443038,,0.713076923076923,0.25,13.760367088607595,15.297333333333333
2024-06-20 15:00:00,7.064241379310345,13175.0,14.624439024390243,0.4167666666666667,79.81116279069768,228.86666666666667,44.22162790697674,10.114219512195122,2.6455555555555557,,0.5976923076923076,0.3,13.432620253164556,8.406555555555556
2024-06-20 16:00:00,6.003288135593221,10050.5,12.055670731707318,0.38066666666666665,83.34113636363637,224.33333333333334,45.49509090909091,8.677170731707317,2.0471604938271604,,0.5107692307692309,0.25,12.911787499999999,7.89211111111111
2024-06-20 17:00:00,5.888186440677966,10626.0,11.988158536585367,0.39066666666666666,82.92636363636365,228.54999999999998,45.37477272727273,8.804951219512194,1.8817283950617285,,0.6553846153846153,0.1,12.234493670886076,12.536555555555555
2024-06-20 18:00:00,5.555796610169491,10504.5,12.309353658536585,0.3813666666666667,80.32627906976745,226.1,44.48309302325581,9.575268292682928,1.693827160493827,,0.7953846153846154,0.15,13.260582278481014,14.209444444444443
